filename,width_x,height_x,class,xmin,ymin,xmax,ymax,width_y,height_y,classy,p_xmin,p_ymin,p_xmax,p_ymax,iou
AUT-0063.jpg,3648,2736,bolt_a,1786,475,2087,788,410.0,350.0,nat,1909,632,2319,982,0.13319841126899415
AUT-0063.jpg,3648,2736,bolt_a,2962,762,3278,1046,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_a,2962,762,3278,1046,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_a,2934,1507,3245,1791,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_a,2934,1507,3245,1791,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,2851,1901,3219,2121,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,2851,1901,3219,2121,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,2274,2116,2788,2433,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,2274,2116,2788,2433,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,1120,2090,1541,2383,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,1120,2090,1541,2383,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,493,1890,881,2144,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0063.jpg,3648,2736,bolt_c,493,1890,881,2144,410.0,350.0,nat,1909,632,2319,982,0.0
AUT-0064.jpg,3648,2736,bolt_b,851,663,1192,979,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,bolt_b,851,663,1192,979,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,bolt_b,1250,1267,1615,1614,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,bolt_b,1250,1267,1615,1614,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,bolt_b,2125,1429,2502,1795,416.0,384.0,nat,2311,1624,2727,2008,0.12403520039662419
AUT-0064.jpg,3648,2736,bolt_b,2125,1429,2502,1795,416.0,384.0,nat,2311,1624,2727,2008,0.12403520039662419
AUT-0064.jpg,3648,2736,bolt_b,2815,1044,3142,1347,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,bolt_b,2815,1044,3142,1347,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,vague,1204,1702,1308,1803,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,vague,1204,1702,1308,1803,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,vague,1670,2503,1800,2635,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,vague,1670,2503,1800,2635,416.0,384.0,nat,2311,1624,2727,2008,0.0
AUT-0064.jpg,3648,2736,vague,2505,1915,2615,2028,416.0,384.0,nat,2311,1624,2727,2008,0.06410469081190674
AUT-0064.jpg,3648,2736,vague,2505,1915,2615,2028,416.0,384.0,nat,2311,1624,2727,2008,0.06410469081190674
AUT-0066.jpg,3648,2736,bolt_b,1023,908,1594,1462,370.0,367.0,nat,1291,1188,1661,1555,0.225709256239403
AUT-0066.jpg,3648,2736,bolt_b,1023,908,1594,1462,370.0,367.0,nat,1291,1188,1661,1555,0.225709256239403
AUT-0068.jpg,2736,3648,bolt_b,578,1197,1132,1612,534.0,678.0,nat,844,1393,1378,2071,0.1198345160347931
AUT-0068.jpg,2736,3648,bolt_b,578,1197,1132,1612,534.0,678.0,nat,844,1393,1378,2071,0.1198345160347931
AUT-0068.jpg,2736,3648,bolt_b,1585,1605,2274,2205,534.0,678.0,nat,844,1393,1378,2071,0.0
AUT-0068.jpg,2736,3648,bolt_b,1585,1605,2274,2205,534.0,678.0,nat,844,1393,1378,2071,0.0
AUT-0068.jpg,2736,3648,bolt_b,855,689,1258,1093,534.0,678.0,nat,844,1393,1378,2071,0.0
AUT-0068.jpg,2736,3648,bolt_b,855,689,1258,1093,534.0,678.0,nat,844,1393,1378,2071,0.0
AUT-0068.jpg,2736,3648,vague,812,3285,1135,3628,534.0,678.0,nat,844,1393,1378,2071,0.0
AUT-0068.jpg,2736,3648,vague,812,3285,1135,3628,534.0,678.0,nat,844,1393,1378,2071,0.0
AUT-0069.jpg,2736,3648,bolt_b,1430,541,1776,912,414.0,450.0,nat,1425,2317,1839,2767,0.0
AUT-0069.jpg,2736,3648,bolt_b,1430,541,1776,912,414.0,450.0,nat,1425,2317,1839,2767,0.0
AUT-0069.jpg,2736,3648,bolt_b,970,1214,1359,1578,414.0,450.0,nat,1425,2317,1839,2767,0.0
AUT-0069.jpg,2736,3648,bolt_b,970,1214,1359,1578,414.0,450.0,nat,1425,2317,1839,2767,0.0
AUT-0069.jpg,2736,3648,bolt_b,1226,2117,1625,2513,414.0,450.0,nat,1425,2317,1839,2767,0.12924652705243367
AUT-0069.jpg,2736,3648,bolt_b,1226,2117,1625,2513,414.0,450.0,nat,1425,2317,1839,2767,0.12924652705243367
AUT-0069.jpg,2736,3648,bolt_b,2034,2629,2399,2984,414.0,450.0,nat,1425,2317,1839,2767,0.0
AUT-0069.jpg,2736,3648,bolt_b,2034,2629,2399,2984,414.0,450.0,nat,1425,2317,1839,2767,0.0
AUT-0071.jpg,3648,2736,bolt_b,1575,1169,1830,1435,364.0,363.0,nat,1710,1306,2074,1669,0.08480607282647373
AUT-0071.jpg,3648,2736,bolt_b,1575,1169,1830,1435,364.0,363.0,nat,1710,1306,2074,1669,0.08480607282647373
AUT-0071.jpg,3648,2736,bolt_a,2517,878,2847,1168,364.0,363.0,nat,1710,1306,2074,1669,0.0
AUT-0071.jpg,3648,2736,bolt_a,2517,878,2847,1168,364.0,363.0,nat,1710,1306,2074,1669,0.0
AUT-0071.jpg,3648,2736,bolt_c,2743,602,2899,935,364.0,363.0,nat,1710,1306,2074,1669,0.0
AUT-0071.jpg,3648,2736,bolt_c,2743,602,2899,935,364.0,363.0,nat,1710,1306,2074,1669,0.0
AUT-0072.jpg,3648,2736,bolt_b,598,1401,877,1685,285.0,290.0,nat,2758,1239,3043,1529,0.0
AUT-0072.jpg,3648,2736,bolt_b,598,1401,877,1685,285.0,290.0,nat,2758,1239,3043,1529,0.0
AUT-0072.jpg,3648,2736,bolt_b,2623,1091,2904,1376,285.0,290.0,nat,2758,1239,3043,1529,0.14127527995988634
AUT-0072.jpg,3648,2736,bolt_b,2623,1091,2904,1376,285.0,290.0,nat,2758,1239,3043,1529,0.14127527995988634
AUT-0073.jpg,2736,3648,bolt_b,660,1268,825,1428,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_b,660,1268,825,1428,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_b,535,1909,724,2104,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_b,535,1909,724,2104,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_b,1991,2213,2169,2386,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_b,1991,2213,2169,2386,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_b,1924,1489,2077,1646,175.0,193.0,nat,1994,1573,2169,1766,0.11894374282433984
AUT-0073.jpg,2736,3648,bolt_b,1924,1489,2077,1646,175.0,193.0,nat,1994,1573,2169,1766,0.11894374282433984
AUT-0073.jpg,2736,3648,bolt_c,1852,3026,2054,3114,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0073.jpg,2736,3648,bolt_c,1852,3026,2054,3114,175.0,193.0,nat,1994,1573,2169,1766,0.0
AUT-0074.jpg,3648,2736,bolt_b,451,702,746,939,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,451,702,746,939,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,946,779,1188,1013,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,946,779,1188,1013,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,1379,797,1634,1013,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,1379,797,1634,1013,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,2006,797,2251,1039,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,2006,797,2251,1039,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,2458,776,2716,1023,239.0,239.0,nat,2604,906,2843,1145,0.12289627458570665
AUT-0074.jpg,3648,2736,bolt_b,2458,776,2716,1023,239.0,239.0,nat,2604,906,2843,1145,0.12289627458570665
AUT-0074.jpg,3648,2736,bolt_b,2932,704,3213,962,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0074.jpg,3648,2736,bolt_b,2932,704,3213,962,239.0,239.0,nat,2604,906,2843,1145,0.0
AUT-0075.jpg,3648,2736,bolt_b,931,1691,1119,1872,381.0,401.0,nat,2527,1453,2908,1854,0.0
AUT-0075.jpg,3648,2736,bolt_b,931,1691,1119,1872,381.0,401.0,nat,2527,1453,2908,1854,0.0
AUT-0075.jpg,3648,2736,bolt_b,2442,1432,2614,1600,381.0,401.0,nat,2527,1453,2908,1854,0.07671239331593796
AUT-0075.jpg,3648,2736,bolt_b,2442,1432,2614,1600,381.0,401.0,nat,2527,1453,2908,1854,0.07671239331593796
AUT-0076.jpg,2736,3648,bolt_a,1058,605,1412,928,337.0,359.0,bolt,1429,1285,1766,1644,0.0
AUT-0076.jpg,2736,3648,bolt_a,1058,605,1412,928,337.0,359.0,bolt,1429,1285,1766,1644,0.0
AUT-0076.jpg,2736,3648,bolt_a,1235,1105,1582,1470,337.0,359.0,bolt,1429,1285,1766,1644,0.12996134371427015
AUT-0076.jpg,2736,3648,bolt_a,1235,1105,1582,1470,337.0,359.0,bolt,1429,1285,1766,1644,0.12996134371427015
AUT-0076.jpg,2736,3648,bolt_a,1035,1578,1366,1912,337.0,359.0,bolt,1429,1285,1766,1644,0.0
AUT-0076.jpg,2736,3648,bolt_a,1035,1578,1366,1912,337.0,359.0,bolt,1429,1285,1766,1644,0.0
AUT-0076.jpg,2736,3648,bolt_a,1158,2262,1466,2566,337.0,359.0,bolt,1429,1285,1766,1644,0.0
AUT-0076.jpg,2736,3648,bolt_a,1158,2262,1466,2566,337.0,359.0,bolt,1429,1285,1766,1644,0.0
AUT-0077.jpg,2736,3648,bolt_b,979,1901,1063,1986,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,979,1901,1063,1986,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1247,1932,1344,2033,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1247,1932,1344,2033,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,991,2080,1075,2149,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,991,2080,1075,2149,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,997,2219,1087,2290,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,997,2219,1087,2290,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,979,1715,1056,1791,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,979,1715,1056,1791,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,977,1574,1051,1654,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,977,1574,1051,1654,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1484,1890,1575,1980,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1484,1890,1575,1980,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1490,2066,1566,2144,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1490,2066,1566,2144,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1491,2212,1569,2286,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1491,2212,1569,2286,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1481,1711,1556,1786,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1481,1711,1556,1786,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1485,1573,1561,1648,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0077.jpg,2736,3648,bolt_b,1485,1573,1561,1648,294.0,410.0,bolt,147,205,441,615,0.0
AUT-0079.jpg,2736,3648,bolt_b,262,1170,434,1343,230.0,279.0,bolt,367,1279,597,1558,0.04891436665855116
AUT-0079.jpg,2736,3648,bolt_b,262,1170,434,1343,230.0,279.0,bolt,367,1279,597,1558,0.04891436665855116
AUT-0079.jpg,2736,3648,bolt_b,771,1833,936,1992,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_b,771,1833,936,1992,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_b,492,2521,641,2678,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_b,492,2521,641,2678,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_a,2164,1345,2334,1540,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_a,2164,1345,2334,1540,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_a,2424,1356,2610,1522,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0079.jpg,2736,3648,bolt_a,2424,1356,2610,1522,230.0,279.0,bolt,367,1279,597,1558,0.0
AUT-0080.jpg,3648,2736,bolt_b,1078,498,1261,688,233.0,226.0,nat,1159,600,1392,826,0.11589860294582464
AUT-0080.jpg,3648,2736,bolt_b,1078,498,1261,688,233.0,226.0,nat,1159,600,1392,826,0.11589860294582464
AUT-0080.jpg,3648,2736,bolt_b,621,1307,822,1476,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,621,1307,822,1476,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,1172,2014,1333,2187,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,1172,2014,1333,2187,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,1610,2359,1726,2476,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,1610,2359,1726,2476,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,1969,2465,2080,2580,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,1969,2465,2080,2580,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,2306,1746,2430,1885,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,2306,1746,2430,1885,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,2454,1178,2567,1299,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,2454,1178,2567,1299,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,2312,641,2434,778,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0080.jpg,3648,2736,bolt_b,2312,641,2434,778,233.0,226.0,nat,1159,600,1392,826,0.0
AUT-0081.jpg,3648,2736,bolt_b,707,190,883,374,222.0,205.0,nat,789,286,1011,491,0.12039357521216609
AUT-0081.jpg,3648,2736,bolt_b,707,190,883,374,222.0,205.0,nat,789,286,1011,491,0.12039357521216609
AUT-0081.jpg,3648,2736,bolt_b,289,948,474,1098,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,289,948,474,1098,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,809,1644,972,1802,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,809,1644,972,1802,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,870,2304,992,2433,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,870,2304,992,2433,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,1260,2011,1369,2120,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,1260,2011,1369,2120,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,1718,2603,1830,2721,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,1718,2603,1830,2721,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,1632,2161,1747,2278,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,1632,2161,1747,2278,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,2147,1513,2291,1658,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,2147,1513,2291,1658,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,2388,940,2515,1066,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,2388,940,2515,1066,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,2170,344,2317,490,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0081.jpg,3648,2736,bolt_b,2170,344,2317,490,222.0,205.0,nat,789,286,1011,491,0.0
AUT-0082.jpg,3648,2736,bolt_b,934,57,1208,334,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,934,57,1208,334,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,1733,648,1902,814,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,1733,648,1902,814,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,2349,860,2514,1014,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,2349,860,2514,1014,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,2518,1489,2677,1644,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,2518,1489,2677,1644,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,1365,1769,1555,1950,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,1365,1769,1555,1950,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,1219,1112,1391,1282,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0082.jpg,3648,2736,bolt_b,1219,1112,1391,1282,262.0,252.0,nat,3146,1113,3408,1365,0.0
AUT-0083.jpg,3648,2736,bolt_b,1984,1028,2253,1294,359.0,423.0,nat,2134,1194,2493,1617,0.05700578524058134
AUT-0083.jpg,3648,2736,bolt_b,1984,1028,2253,1294,359.0,423.0,nat,2134,1194,2493,1617,0.05700578524058134
AUT-0084.jpg,2736,3648,bolt_a,661,1042,868,1222,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,661,1042,868,1222,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,1485,943,1703,1143,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,1485,943,1703,1143,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,1741,2510,1966,2754,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,1741,2510,1966,2754,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,690,2638,934,2908,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0084.jpg,2736,3648,bolt_a,690,2638,934,2908,286.0,404.0,bolt,1853,2066,2139,2470,0.0
AUT-0089.jpg,3648,2736,bolt_a,1380,937,1754,1302,484.0,564.0,bolt,3280,1316,3764,1880,0.0
AUT-0089.jpg,3648,2736,bolt_a,1380,937,1754,1302,484.0,564.0,bolt,3280,1316,3764,1880,0.0
AUT-0090.jpg,3648,2736,bolt_b,5,1069,132,1216,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,5,1069,132,1216,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1397,1090,1534,1220,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1397,1090,1534,1220,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1673,1081,1810,1214,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1673,1081,1810,1214,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1958,1089,2089,1216,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1958,1089,2089,1216,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,2222,1066,2357,1199,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,2222,1066,2357,1199,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1692,1877,1813,2002,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1692,1877,1813,2002,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,2207,1877,2326,2007,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,2207,1877,2326,2007,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,2218,2183,2304,2279,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,2218,2183,2304,2279,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1433,1884,1554,2003,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_b,1433,1884,1554,2003,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_c,89,580,318,744,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0090.jpg,3648,2736,bolt_c,89,580,318,744,706.0,222.0,bolt,3038,2389,3744,2611,0.0
AUT-0092.jpg,3648,2736,vague,822,171,901,255,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,vague,822,171,901,255,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,1276,833,1405,958,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,1276,833,1405,958,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,702,1582,834,1693,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,702,1582,834,1693,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,965,1615,1089,1736,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,965,1615,1089,1736,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,vague,880,1863,1003,1978,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,vague,880,1863,1003,1978,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,1918,1893,2137,2101,461.0,470.0,nat,2026,1966,2487,2436,0.06133279645661365
AUT-0092.jpg,3648,2736,bolt_a,1918,1893,2137,2101,461.0,470.0,nat,2026,1966,2487,2436,0.06133279645661365
AUT-0092.jpg,3648,2736,bolt_a,2067,734,2207,868,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,2067,734,2207,868,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,2960,911,3122,1065,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0092.jpg,3648,2736,bolt_a,2960,911,3122,1065,461.0,470.0,nat,2026,1966,2487,2436,0.0
AUT-0094.jpg,2736,3648,bolt_b,1110,728,1550,1201,418.0,609.0,nat,1325,920,1743,1529,0.1589754846691877
AUT-0094.jpg,2736,3648,bolt_b,1110,728,1550,1201,418.0,609.0,nat,1325,920,1743,1529,0.1589754846691877
AUT-0094.jpg,2736,3648,bolt_b,1078,2471,1529,2947,418.0,609.0,nat,1325,920,1743,1529,0.0
AUT-0094.jpg,2736,3648,bolt_b,1078,2471,1529,2947,418.0,609.0,nat,1325,920,1743,1529,0.0
AUT-0095.jpg,3648,2736,bolt_a,1991,1305,2360,1671,233.0,239.0,nat,2858,2175,3091,2414,0.0
AUT-0095.jpg,3648,2736,bolt_a,1991,1305,2360,1671,233.0,239.0,nat,2858,2175,3091,2414,0.0
AUT-0095.jpg,3648,2736,bolt_b,3331,155,3594,402,233.0,239.0,nat,2858,2175,3091,2414,0.0
AUT-0095.jpg,3648,2736,bolt_b,3331,155,3594,402,233.0,239.0,nat,2858,2175,3091,2414,0.0
AUT-0097.jpg,2736,3648,bolt_b,1143,112,1397,389,273.0,370.0,nat,1252,276,1525,646,0.10676074406670943
AUT-0097.jpg,2736,3648,bolt_b,1143,112,1397,389,273.0,370.0,nat,1252,276,1525,646,0.10676074406670943
AUT-0097.jpg,2736,3648,bolt_b,1185,2132,1493,2439,273.0,370.0,nat,1252,276,1525,646,0.0
